ensembl,TCGA-BC-A10Q-11A-11R,TCGA-BC-A10R-11A-11R,TCGA-BC-A10T-11A-11R,TCGA-BC-A10U-11A-11R,TCGA-BC-A10W-11A-11R,TCGA-BC-A10X-11A-11R,TCGA-BC-A10Y-11A-11R,TCGA-BC-A10Z-11A-11R,TCGA-BC-A110-11A-11R,TCGA-BC-A216-11A-11R,TCGA-BD-A2L6-11A-21R,TCGA-BD-A3EP-11A-12R,TCGA-DD-A113-11A-12R,TCGA-DD-A114-11A-12R,TCGA-DD-A116-11A-12R,TCGA-DD-A118-11A-11R,TCGA-DD-A119-11A-11R,TCGA-DD-A11A-11A-11R,TCGA-DD-A11B-11A-11R,TCGA-DD-A11C-11A-11R,TCGA-DD-A11D-11A-12R,TCGA-DD-A1EB-11A-11R,TCGA-DD-A1EC-11A-11R,TCGA-DD-A1EE-11A-11R,TCGA-DD-A1EG-11A-11R,TCGA-DD-A1EH-11A-11R,TCGA-DD-A1EI-11A-11R,TCGA-DD-A1EJ-11A-11R,TCGA-DD-A1EL-11A-11R,TCGA-DD-A39V-11A-11R,TCGA-DD-A39W-11A-11R,TCGA-DD-A39X-11A-11R,TCGA-DD-A39Z-11A-21R,TCGA-DD-A3A1-11A-11R,TCGA-DD-A3A2-11A-11R,TCGA-DD-A3A3-11A-11R,TCGA-DD-A3A4-11A-11R,TCGA-DD-A3A5-11A-11R,TCGA-DD-A3A6-11A-11R,TCGA-DD-A3A8-11A-11R,TCGA-EP-A12J-11A-11R,TCGA-EP-A26S-11A-12R,TCGA-EP-A3RK-11A-11R,TCGA-ES-A2HT-11A-11R,TCGA-FV-A23B-11A-11R,TCGA-FV-A2QR-11A-11R,TCGA-FV-A3I0-11A-11R,TCGA-FV-A3I1-11A-11R,TCGA-FV-A3R2-11A-11R,TCGA-G3-A3CH-11A-11R
ENSG00000145592.12,32.63490425,25.78785969,33.98341824,38.00619309,45.09996456,26.88323019,35.90745388,35.24860616,26.29711276,28.77414637,45.71938281,24.65861195,24.3011193,28.81029948,34.87298936,34.44031669,16.06997575,23.94320595,24.08204,24.90221653,29.83778615,20.6419477,21.74849736,27.24551189,43.47196376,36.8170381,27.43177073,41.24333099,35.60657054,29.89403056,31.01876601,34.5584594,33.27264942,67.91398496,38.06534408,45.90596370000001,50.41856217,26.27119756,44.57587898,28.98764096,28.15594864,33.99119953,30.13004697,37.61816038,37.27322015,45.11048421,22.98568459,27.08977291,45.86205136,28.2762375
ENSG00000145675.13,10.36602182,5.93004742,3.35084629,4.71619297,5.34007164,18.46496557,7.87822788,2.63785033,5.88890431,9.79543338,5.75250157,4.01462233,6.30171533,12.75817114,11.27114653,12.71609212,11.87456016,4.69159596,10.11514829,19.57716065,10.2578058,15.99261611,13.30579515,9.22700222,6.98205678,14.35629814,12.37596021,6.09941564,15.49428757,5.43863671,15.01944547,6.51247263,5.67522968,2.4070507,3.99272021,5.69182815,6.3933886,7.51496952,4.03980785,4.46873672,15.25333969,8.99015172,11.98049736,7.62816115,7.90268091,6.47591095,5.75438753,6.73148229,6.22237755,18.00224842
ENSG00000145703.14,26.08597775,23.90050511,21.74312102,20.31863467,16.92784507,34.19681928,26.01837404,17.701769100000003,17.89286886,19.77025024,13.39094433,22.45074483,25.93921051,19.57189318,18.64114232,24.25716113,24.96334226,19.98964744,18.58878441,25.27929804,24.07416004,31.84492784,29.68287838,21.90724654,18.94183574,20.69249428,30.6946447,27.21800829,20.03509306,13.93568151,26.95462869,24.04954148,18.74108686,7.60384224,23.75642048,13.8542254,18.25553957,22.54151849,15.77539938,11.77071952,22.59136122,20.96236908,20.73735159,17.02187062,22.33064432,19.64388408,20.63375023,28.86454756,16.65214627,23.83905683
ENSG00000145826.7,61.70631978,64.75230448,32.79528003,53.42790461,70.62661294,66.71047982,45.96154708,5.94081287,62.26903696,54.75948401,46.74051067,35.52569231,46.41164626,83.62096650000002,69.53813958,67.33417098,48.35402621,27.2661192,47.53042639,73.56379205,54.12876523,69.39166524,23.97926156,24.51319712,42.2272032,62.97852898,73.28431417,43.16860318,68.43974653,48.02860571,56.20490265,71.76156863,71.71131814,49.59549335,83.21464503,30.405597,16.21335827,65.29146511,83.65189068,32.40135891,41.96561477,25.88531787,50.21460887,35.05254509,103.58594036,57.09149986,48.1385005,45.16607799,21.45821012,81.66036698
ENSG00000146066.2,47.78805082,35.4810489,43.44906137,42.13920575,70.37643942,41.80653725,49.6667667,71.02335805,49.11130564,49.21005656,64.16090758,43.67760799,43.21640169,57.9899783,47.57623054,51.18962792,39.43242186,33.51549132,52.37074685,47.50961969,57.07511258,56.37407035,29.07358246,44.23710051,74.32640871,58.55257589,42.22393421,53.15541435,45.98816361,46.68204881,51.82091033,51.85175128,57.54360179999999,89.06732735,54.48506588,66.50071617,76.30132113,52.9769747,78.53579585,87.69059472,57.31696023,55.29687987,45.78830758,65.64567802,51.98308397,72.16001866,47.60222881,40.98304707,89.42946842,64.8313424
ENSG00000146085.7,41.75442885,45.08369077,48.65770572,45.63366308,44.90235535,71.01790725,64.36515977,46.62921966,40.20669396,39.76111099,33.46022908,26.24834596,36.61725268,54.60728376,61.26924687,52.89030179999999,42.7429045,32.1998062,39.09329260000001,40.76385547,50.06299584,69.15141457,47.8019045,45.25535092,47.23214497,40.60675492,51.9517226,46.38600781,56.33132532,35.02278265,62.51760731,52.0878599,33.82232061,21.30259413,68.58343622,53.00903793,43.18150366,46.23817874,22.69674641,31.265953000000003,56.32989001,71.16917644,58.54937137,34.41857375,46.84761643,28.01760433,44.80394742,50.8084239,39.59714093,43.30244382
ENSG00000146233.6,18.66520918,12.85111466,17.01420493,16.24996507,13.16806227,26.26795603,17.72384613,18.5350372,16.39912548,15.62791406,12.04416046,19.99485973,22.78312381,11.20146699,17.87127672,28.63722147,11.97137527,6.46872385,14.55732385,12.74546244,17.19973708,24.52754751,18.93709631,14.4015024,22.81303183,17.59305946,14.80619032,10.43103056,19.6540294,11.06971497,18.98893299,20.09689841,15.74158777,12.69755375,25.88999293,12.29082857,10.59322761,16.7358833,20.38638661,11.83975654,12.74675292,19.80593197,16.47307276,15.01416753,18.69467336,11.58392235,18.75650887,21.22270428,16.3608769,17.85363396
ENSG00000146416.15,23.2628735,21.63424308,22.07744031,22.06236219,21.90133289,27.69698696,25.7791157,22.45093639,25.78316965,22.81841708,21.00621952,27.36871715,26.79264046,21.64833813,22.269649,32.64445613,19.54526648,23.92071385,18.68673508,24.73217173,21.61435426,27.45641534,21.53607051,20.19665873,23.78677648,28.86793636,21.34821444,26.42880517,23.14700648,19.34962097,24.47607266,28.88269765,25.76545617,20.60951876,25.0798853,26.99547203,19.72737734,26.21304745,23.96203643,20.07282788,17.80019834,23.17053107,27.41370145,21.93443774,24.61535604,23.77068828,22.41393422,26.38476951,21.29094843,23.92627333
ENSG00000146648.14,9.60251997,14.35414649,6.86078697,11.42014352,8.52971474,5.70126133,9.25236011,6.35027943,9.0271805,7.65492931,5.10135002,7.45527286,8.35779804,9.85070571,8.05654269,7.96708624,12.66331431,14.8236366,6.56807153,7.13628939,8.07148407,9.98686283,8.82154189,10.58922396,4.51699844,5.18382658,11.62270465,8.62614898,7.40002033,5.85316609,6.4472653,7.27720044,4.43234922,3.03163984,9.39295983,6.08639177,4.23824892,5.74891718,2.77923817,4.31888479,8.40064274,6.75831618,7.33400009,4.87443375,7.7190791,5.55061184,11.12593446,9.86700542,8.95019339,6.68564249
ENSG00000146701.10,40.94900238,43.84226107,35.67707833,45.42387499,48.86120356,35.09348761,44.32865552,45.05335228,52.59464783,38.15025536,35.8254585,47.52811298,38.8468025,46.06119641,46.78593046,43.46015277,54.39406372,50.87951962,44.38613133,43.39021511,53.33044366,47.40215,36.38451796,46.60521732,38.99992957,39.46275135,50.94545142,46.30480997,51.36359584,63.67436341,51.06168483,50.84120088,37.69912019,82.8075882,41.12548919,47.70051104,65.83484814,49.54708732,34.40947949,74.69424019,54.07301151,47.02460739,40.17722878,56.06376944,41.59683826,48.07761581,45.09252583,40.57402147,46.02518691,36.28220298
ENSG00000147123.10,45.56320438,41.11475701,46.72533603,50.58259812,52.73992907,41.35037547,50.99186976,47.26542075,38.08423615,33.20784364,43.82899987,52.04407426,42.14076076,42.3711928,41.22048939,55.10843852,33.307948,38.49978370000001,45.61980571,42.32712742,48.18672094,39.31482983,29.5528014,35.38670763,46.30773971,46.91717316,40.84905291,45.81454926,38.83769985,52.82492676,49.09072225,53.02885176,46.11830046,106.56640952,60.92818209,83.69174181,75.76031311,65.31106312,86.26731563,72.20915184,45.32347581,55.78743483,60.36028894,46.36437114,41.50556267,52.08128487,47.95761682,42.51243312,62.9280278,45.1896502
ENSG00000147155.9,65.03712906,49.08575716,82.27624346,63.26573983,82.94406247,75.10314533,69.30440918,55.85875116,58.15275444,37.57551779,54.01154898,120.55305958,74.99149251,54.87629067,77.88878177,66.1137608,33.55488882,34.13306464,63.46119877,76.6771733,69.27335357,94.25274331,42.490762,38.24977812,116.82749528,99.04521445,78.81909997,88.8206798,83.55030654,70.19023832,92.19134218,106.95536439,70.62159478,99.76480193,77.16349663,57.29355032,60.84770884,76.99420665,86.46262508,97.90155693,90.60782202,98.37737222,226.68487817,39.39540929,65.83704058,52.60025819,67.54874234,90.05893107,82.1425642,66.92472487
ENSG00000147576.14,10.47629781,7.50720278,6.47396446,4.30391453,7.62289495,9.25076787,7.78601582,7.93172573,11.00839493,9.08076301,6.94724396,8.76780312,11.25866688,6.67441138,10.61906947,12.08103342,9.23278131,7.48903372,6.43145275,9.87010606,11.86147673,9.13240485,8.72899755,8.55678684,9.14891233,9.12090295,8.50927481,10.1660231,7.96857476,8.26968626,10.35165453,9.72587762,8.44511935,7.12167794,8.95205274,7.11396535,12.96650791,8.45691176,8.36455653,13.16368747,6.83709454,10.59708122,10.07153842,6.91890622,8.04128756,5.622397599999998,11.88398821,14.68309423,13.38768677,7.34498501
ENSG00000147586.8,6.7472621,7.25610735,6.1114176,7.54543222,10.67700786,7.82749031,6.57100848,9.16985969,8.93065341,8.7026045,8.09940272,7.42911008,8.40110131,9.302209199999998,10.025975099999998,9.67807202,6.3968274,5.3326525,6.90716424,8.26343757,9.10544317,10.30575945,5.70193941,5.81153285,10.20198785,8.28768091,7.78103432,7.74450007,9.40777852,9.1341777,9.31770836,8.05589462,8.54533559,8.9466175,7.22367766,8.03112015,7.91319862,8.2973162,9.93134105,8.48499653,10.01858239,9.07543443,8.39144651,9.22348957,8.33713338,8.534633,6.52507596,6.26641543,7.82904913,8.50860272
ENSG00000147647.11,113.83826394,102.09518397,65.36018915,69.60888495,89.81717997,141.86291968,64.64232592,60.07371803,107.15671226,90.25293146,52.56456377,109.05867389,125.65974688,110.22248248,101.55404698,124.30062091,101.11500738,70.47723138,94.51091773,94.60595405,107.0287797,132.15204488,90.21902693,85.43745752,80.20807409,90.25774161,120.06309403,69.583741,101.75659872,95.73903048,122.16978077,99.79972275,78.62702161,52.86881196,87.36800078,41.94234408,44.97203376,107.57293783,84.79824499,98.04984438,107.31832853,72.35314348,85.93302054,57.82457995,82.89038163,39.64622968,99.09793826,97.32297718,49.44743784,98.76255745
ENSG00000147684.6,37.77558506,32.78570617,36.43259346,45.57452541,50.00748294,32.29091674,36.61387481,37.22933461,31.67981076,29.1564065,29.68511185,30.29214807,32.24663977,37.44396706,37.94879357,51.6043231,26.61346692,28.25444625,33.79038003,33.58817323,43.60227286,29.06374091,26.13796825,29.67277946,42.12815099,45.23431782,37.3216764,37.76068181,37.17358091,37.85598212,37.51192784,37.00549611,31.429553100000003,62.50474616,36.38102872,41.40698179,42.28013702,39.64604854,55.5567635,41.73542026,41.72950913,40.53669477,37.45251783,33.64219137,30.77733407,31.86843943,29.94705775,27.21685519,50.05677537,35.44241751
ENSG00000147813.14,24.53285686,20.48935356,16.01007791,20.46015381,25.15625856,16.88372854,25.82801407,24.42385968,32.96445264,22.44884456,17.46888445,20.01713131,30.98229745,19.34926754,22.75461087,20.82992227,30.43936726,14.57001448,24.41101681,27.72156246,32.88197249,25.50190635,13.24840802,23.5636904,25.00435086,25.7595428,30.55840128,21.60810861,22.7388555,23.83678647,33.15378211,20.4175144,19.44602206,37.83991653,28.88731351,32.36894438,30.44513845,32.06127368,36.6985666,34.01320599,28.87649137,22.95877772,23.80317035,17.792091600000006,20.47588654,17.55957212,24.91961227,25.03487872,34.50366231,31.8519789
ENSG00000148057.14,9.50065536,18.04843349,10.91071753,14.92448225,11.25178299,10.88600904,6.90099688,8.28724046,14.49669687,15.05996415,10.0306953,8.28117778,13.81635557,8.75104172,10.17712971,18.08864105,9.77105257,6.11672153,9.4724283,8.79041243,10.62634576,11.15318637,11.88333291,8.82948713,13.48436256,10.21779048,10.90366978,11.82397568,9.34516466,10.44727913,18.94956285,12.35277858,10.06197925,10.97133047,16.18226073,10.36161115,10.43143263,13.35430275,18.7452812,7.22361034,9.01436114,11.76085964,8.76062185,10.73403137,9.12673764,8.27501923,8.98556237,11.84197702,13.08772879,12.38140657
ENSG00000148218.14,50.68416688,46.47546612,35.065567,32.54620658,33.17421172,42.74217643,56.13294155,23.48488226,30.68898698,27.20509285,24.53488619,39.69586912,46.54136903,29.78828622,31.43618945,45.80100355,32.35205095,23.61618671,48.03421393,51.61332581,39.91634982,50.03802174,37.68187001,24.72302039,35.05172637,37.29580332,48.42376575,41.70780509,44.83645038,30.66381053,57.92616722,40.51793038,28.56952101,15.64502321,38.63052369,28.26376941,28.81454309,43.1782604,31.33145319,38.0726432,41.03674545,39.07455487,48.84681844,24.37871076,58.53842432,28.39185937,36.75674739,62.34411518,35.93462588,52.96457151
ENSG00000148290.8,27.71384967,22.16627627,24.69138326,29.99834188,28.33556033,25.43529274,29.16413205,28.04901813,31.2876832,18.71405715,24.62568386,25.65131098,26.20774759,25.3912086,26.00929344,31.34229208,21.87767276,26.00183689,21.74714258,26.50397322,27.07387397,27.17911744,21.48761187,22.66833539,27.88650335,31.52915259,24.75177949,22.81746735,26.15604935,30.02407282,31.58889838,27.91586509,23.65533221,46.78859594,39.15222678,28.4806423,39.17264845,30.0819156,37.61631748,35.29831963,31.85273318,41.52145875,25.48341311,26.04742,25.58228076,22.54648693,27.56115211,24.29829676,34.81108792,26.32675978
ENSG00000148291.8,9.13157101,9.96477281,12.22594987,8.24682805,11.54769243,6.73501702,7.69909679,15.1800611,12.36342648,5.54245789,8.10200678,9.2565489,7.40495374,6.66640542,5.10089743,10.80599099,4.88444922,7.82674741,7.1584629,5.19610536,7.03426456,5.45001983,5.45223424,6.46951953,10.84484604,7.53498074,5.8908914,7.48129747,5.74227909,7.08359277,4.93379821,9.91323057,8.4257767,16.19610376,8.57870739,13.07881468,14.48056555,8.97786305,12.51094885,4.75299049,6.72630828,6.16659273,5.1882301,9.22602838,6.41606778,8.90473653,8.50981043,5.65741201,14.24652228,6.75599752
ENSG00000148450.11,17.07423124,13.54103409,17.63519941,16.29732463,20.57948614,15.50710769,18.6896653,17.64356994,16.81895956,15.8008668,17.40822763,15.66215291,15.46202646,17.8222118,14.29069167,18.36744948,11.61984764,9.87564827,14.873027300000002,15.44718731,18.75938756,13.7458527,11.19272079,13.04446616,20.17996723,19.65512501,17.31439778,15.99281505,14.17923141,17.18373458,19.77202601,17.79485896,15.24480728,38.86321203,20.39324302,19.80943277,23.62523679,19.162128600000006,28.73966484,23.886824,17.08995975,16.83819295,16.69156312,20.60681998,18.55603974,20.76375819,14.20045097,14.26156044,21.088938,17.71224918
ENSG00000148584.13,27.88668054,27.09374952,25.75036615,22.15259697,19.51057735,41.86574192,37.18632315,19.52903791,18.76915682,19.705939800000003,13.07814241,24.15204512,28.05423471,22.45139796,20.09201395,30.72699086,29.55389336,19.24129832,21.9164312,33.21813581,29.50442064,38.00904281,27.78389738,25.21999663,16.2969354,25.03683384,28.38228167,27.02742163,26.1921463,15.22971289,26.18398758,22.68937186,19.47760603,9.86905168,31.06826722,18.3742575,23.66670585,21.53896426,15.06166026,8.83749591,27.44069757,21.49151465,23.19893632,15.36878783,22.96736528,17.76934325,20.48787698,31.25899623,21.34587914,29.56932595
ENSG00000148803.10,69.39921338,50.17758362,49.14281943,63.32227795,70.24691456,51.32720850000001,50.14250007,55.3062964,63.52143652,40.32526609,52.85537212,53.61959969,51.87697906,51.13994207,66.05548305,88.35619756,48.05476358,28.25749579,72.85966272,77.02106589,47.97999976,79.12962173,34.06854526,42.24604097,68.95378174,69.55944962,46.58759166,57.30519975,69.38640028,72.97816835,83.09265739,94.2032719,79.70421849,156.35642486,85.08554417,69.28689413,92.67049613,95.9180042,132.98554013,105.24234877,57.75232701,92.22504102,78.33360137,50.24736488,56.30505224,61.66631865,69.38745126,42.11763905,81.32586659,75.33131583
ENSG00000148834.11,73.10238690000001,106.64907,131.90239282,104.46563898,106.79632731,96.71969416,156.45710380000003,138.87509304,98.75752998,107.68953083,113.78494744,122.2424368,137.06000037,141.78604635,112.44013590000002,168.79080595,89.82302826,77.45895175,107.72448365,86.86437812,103.95689813,106.30891595,87.97122916,134.83091547,186.58877549,112.46485861,105.71415392,126.62365376,133.76970103,128.46387148,105.19741551,159.74466158,143.12793427,311.82633019,162.58045638,167.22374122,195.95202153,108.86806863,151.17514690000004,130.97090917,135.4143651,151.90287505,96.13469182,183.76900923,142.1460249,149.85744895,85.88001949999997,118.05560462,155.70374547,116.95793134
ENSG00000148965.7,295.65027889,268.04569762,347.68592682,380.89175788,332.21182931,295.71078858,130.38868208,251.01862455,411.38578860000007,270.8866767,139.11682814,196.24101945,527.96113677,232.01278677,155.86773899,451.19610218,196.59269877,263.7157167,279.84084682,369.51099121,259.1512717,301.34834798,357.32028592,333.35810415,271.09567712,244.84538252,211.97485448,197.8161517,202.32508034,591.76769393,252.27824716,273.69491372,261.32051871,619.51059494,255.75404184,254.23789056,271.985126,544.15094198,435.62244703,247.43914609,213.91391052,217.70333306,240.75711576,240.09564999,294.54697467,212.9918952,307.87681329,134.91347095,131.87309758,266.51214697
ENSG00000149124.9,60.97297422,59.21578504,50.58789857,47.03658647,42.78684715,75.68308725,51.06962764,33.33897123,40.06202791,57.69922931,35.86688155,59.22696525,78.78972061,58.55302676,68.49119114,79.55531359,38.82148953,16.37074305,48.74214312,68.62463319,88.27369902,62.45250525,46.92447812,48.76196742,84.39530883,81.46278531,64.14374859,43.95147274,56.50005798,42.36126574,97.37258245,53.33138991,46.31530236,52.69516668,90.93429842,39.40627033,43.96069504,70.03263463,74.68543394,68.69516577,78.56584233,71.6860362,84.22563377,34.63464092,56.31943183,25.16324566,59.28575418,76.89608146,58.12836111,68.04404609
ENSG00000149131.14,910.77619861,827.77746587,779.6130357000002,724.63562504,695.31352145,1149.53045821,963.65007145,1037.0578157,997.26321579,1088.7860878,870.49763459,783.80849058,1103.58238897,956.26929009,712.35381163,629.59149196,1200.60331435,960.98171368,759.82620253,994.67407234,1031.58434169,884.84631363,1354.94763076,1292.61991526,976.13255533,874.30529368,674.7263191000002,975.09448124,524.97108575,911.03858424,987.99801011,1070.69299329,1322.03343427,1227.04115911,825.60022839,1255.77264523,1193.06059533,1095.73560321,973.63959863,1014.43565478,911.0512288999997,806.24734171,654.81328087,1169.308835,721.77120322,1061.29378246,1064.54475903,968.4865025,1173.44721304,719.90331641
ENSG00000149806.9,98.20797178,85.82099296,101.16503247,98.31706358,128.19361365,71.63494501,110.78523659,127.96089507,110.90917797,88.65830943,140.51713275,100.36786719,76.23311344,87.98054307,103.66853185,138.83936197,58.03868739999999,73.65189654,92.04801133,83.29081054,99.50992513,89.19876591,64.24044587,86.98601393,146.51595792,112.02707258,96.54679576,116.54592054,111.36424715,109.11184196,110.22792845,120.39237935,123.52778443,188.11022129,121.61781601,162.48497369,177.04697122,107.17674174,171.48426004,122.03686329,111.62130919,138.86189101,107.87382794,140.8581135,129.81665421,142.20942867,87.61726331,88.54327727,171.31078335,109.41879079
ENSG00000149809.13,21.08415987,12.89846974,25.59399441,20.82742984,35.72257661,11.81131948,24.25295112,15.17105884,16.62423763,16.35903285,10.95140269,63.1506475,30.86019245,16.40499093,32.94552551,24.84560154,10.71139077,7.82379993,20.95871771,17.95299128,22.99413543,25.67897805,9.18546848,12.77014301,40.65740224,23.00205328,34.74381375,23.32497948,23.28992314,20.26619557,30.87578909,22.7078625,15.94344765,20.24504858,21.64009148,20.37207593,14.80109725,33.21019714,42.87779305,32.78430548,19.80276429,39.46379753,126.77843199,14.93273843,20.97224953,8.94930024,23.20329938,54.16805102,42.41512027,26.03851405
ENSG00000149932.15,18.82609926,17.13157818,19.08313194,18.77687645,29.6193599,16.85982669,21.13005189,20.80799011,20.02691777,19.20228823,31.67839271,21.5412463,20.81806258,26.01545498,21.45319878,29.26059044,17.74334522,13.79080769,24.76954172,21.02867551,28.11008157,19.73094283,17.69530282,20.12711662,32.60902688,22.76594045,21.30619933,17.99034249,25.32609225,23.32140837,25.62552087,24.91172521,21.43711686,54.76693278,27.46811658,29.45051911,30.03604545,30.91638035,38.54893723,34.26176722,21.48325114,26.70156022,27.04544165,34.61850560000001,28.3234983,27.03426698,18.19707666,22.39210678,35.0340888,24.4462611
ENSG00000150961.13,4.58414892,5.80487404,4.98023155,4.68151474,4.07140621,5.04416241,4.1632957,4.99550296,5.85891813,3.55510681,3.71952677,5.17641571,6.63841822,5.17528106,3.85738584,5.56388874,5.99310103,8.48318429,4.89362299,6.57447009,6.55793586,5.76867018,6.91024343,5.71843878,3.48864973,4.19530391,8.535616599999999,5.88802002,4.84725254,6.72506361,4.81832634,2.80226432,2.76880712,1.84471934,3.48060297,3.11779773,6.30526742,3.78451263,2.14498567,4.21665738,6.59931252,3.81581075,4.10429427,5.10570456,4.33095961,4.99777574,4.11424069,4.93297226,3.15404438,4.92021045
ENSG00000151224.11,639.75397934,765.77724571,537.17808103,728.39022233,391.46996108,455.65264083,628.60698146,366.38340855,710.76635236,410.03824486,440.30905237,531.72655825,539.36268704,262.7263854,468.56400106,560.43873869,552.99589782,378.76053872,338.85392939,452.53336949,287.0519958,538.23212419,750.08941879,604.29260567,430.76189698,354.55622466,345.05489322,411.74332503,379.43547881,428.09301305,708.66035932,719.13641851,382.08291297,427.02376464,681.56365625,463.20177892,737.53725597,650.21491859,476.08759777,417.62824221,269.53871021,519.06066029,409.75147825,163.35008294,392.69074377,276.94423785,644.55457337,591.91372451,621.55787048,376.5006021
